date,ture_value,l_1-N_[2]_b_102/200,per_b_102/200,l_1-N_[2]_opt_199/200,per_opt_199/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
date,ture_value,"l_2-N_[14, 13]_b_17/1000",per_b_17/1000,"l_2-N_[14, 13]_opt_25/1000",per_opt_25/1000,last_999/1000,last_per_999/1000,overall_opt_999/1000,overall_opt_per_999/1000
2018-06-05,5.71,5.757012123998942,0.82%,5.747110325107782,0.65%,5.7075121783080185,0.04%,5.7075121783080185,0.04%
2018-06-06,5.65,5.748991920984206,1.75%,5.742519744053036,1.64%,5.715627293085134,1.16%,5.715627293085134,1.16%
2018-06-07,5.69,5.70125267534287,0.20%,5.6925029079561575,0.04%,5.657017142013625,0.58%,5.657017142013625,0.58%
2018-06-08,5.59,5.7455042777731835,2.78%,5.73596363320607,2.61%,5.697486932972627,1.92%,5.697486932972627,1.92%
2018-06-11,5.58,5.6367832336417685,1.02%,5.628693254213242,0.87%,5.596222656699289,0.29%,5.596222656699289,0.29%
2018-06-12,5.61,5.6212272244123485,0.20%,5.6144296380581675,0.08%,5.5859833904986855,0.43%,5.5859833904986855,0.43%
2018-06-13,5.57,5.667916210522929,1.76%,5.658032888529712,1.58%,5.617941437152599,0.86%,5.617941437152599,0.86%
2018-06-14,5.61,5.6183877479967705,0.15%,5.610111731784767,0.00%,5.576599090788625,0.60%,5.576599090788625,0.60%
2018-06-15,5.71,5.654659008537493,0.97%,5.64699031003026,1.10%,5.616029023978741,1.65%,5.616029023978741,1.65%
2018-06-19,5.730000000000001,5.7827662170681,0.92%,5.770163722994494,0.70%,5.719630312015408,0.18%,5.719630312015408,0.18%
2018-06-20,5.7,5.7785513229853525,1.38%,5.770067047625958,1.23%,5.73630065370977,0.64%,5.73630065370977,0.64%
2018-06-21,5.68,5.754163198708812,1.31%,5.745822792307349,1.16%,5.708754853729958,0.51%,5.708754853729958,0.51%
2018-06-22,5.66,5.757708395079526,1.73%,5.744695833093079,1.50%,5.691121444011904,0.55%,5.691121444011904,0.55%
2018-06-25,5.54,5.704021679016386,2.96%,5.696760986832936,2.83%,5.666467025617516,2.28%,5.666467025617516,2.28%
2018-06-26,5.42,5.598537564727585,3.29%,5.588414881234315,3.11%,5.547789046113576,2.36%,5.547789046113576,2.36%
date,ture_value,"l_2-N_[14, 14]_b_22/200",per_b_22/200,"l_2-N_[14, 14]_opt_23/200",per_opt_23/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
2018-06-05,5.71,5.750273684018454,0.71%,5.74918634915848,0.69%,5.716685266390951,0.12%,5.716685266390951,0.12%
2018-06-06,5.65,5.749577107456506,1.76%,5.748724238037935,1.75%,5.723166228772039,1.29%,5.723166228772039,1.29%
2018-06-07,5.69,5.690827505667074,0.01%,5.689938381732165,0.00%,5.663446826802128,0.47%,5.663446826802128,0.47%
2018-06-08,5.59,5.736065873861183,2.61%,5.735073687170705,2.60%,5.705402711758811,2.06%,5.705402711758811,2.06%
2018-06-11,5.58,5.64034356103427,1.08%,5.639265165895602,1.06%,5.606881850443388,0.48%,5.606881850443388,0.48%
2018-06-12,5.61,5.618982079290621,0.16%,5.618142962265206,0.15%,5.592958905451476,0.30%,5.592958905451476,0.30%
2018-06-13,5.57,5.650763475835099,1.45%,5.64987685202294,1.43%,5.6234563908943,0.96%,5.6234563908943,0.96%
2018-06-14,5.61,5.612274168641833,0.04%,5.611365124077638,0.02%,5.5841535261787225,0.46%,5.5841535261787225,0.46%
2018-06-15,5.71,5.6560816410025065,0.94%,5.655091827376586,0.96%,5.625408676578202,1.48%,5.625408676578202,1.48%
2018-06-19,5.730000000000001,5.77778435289742,0.83%,5.776337206800865,0.81%,5.732819617885642,0.05%,5.732819617885642,0.05%
2018-06-20,5.7,5.796109158186487,1.69%,5.7947070610901,1.66%,5.752341170762511,0.92%,5.752341170762511,0.92%
2018-06-21,5.68,5.741687612227521,1.09%,5.7407957301792845,1.07%,5.713860915009329,0.60%,5.713860915009329,0.60%
2018-06-22,5.66,5.727000630458688,1.18%,5.725982448122388,1.17%,5.69557003519312,0.63%,5.69557003519312,0.63%
2018-06-25,5.54,5.694527136222344,2.79%,5.693788427372354,2.78%,5.671638590333783,2.38%,5.671638590333783,2.38%
2018-06-26,5.42,5.590302492045275,3.14%,5.589217165187838,3.12%,5.556759342047661,2.52%,5.556759342047661,2.52%
date,ture_value,"l_2-N_[14, 14]_b_22/500",per_b_22/500,"l_2-N_[14, 14]_opt_23/500",per_opt_23/500,last_499/500,last_per_499/500,overall_opt_499/500,overall_opt_per_499/500
2018-06-05,5.71,5.750273684018454,0.71%,5.74918634915848,0.69%,5.71048863660589,0.01%,5.71048863660589,0.01%
2018-06-06,5.65,5.749577107456506,1.76%,5.748724238037935,1.75%,5.71827264497356,1.21%,5.71827264497356,1.21%
2018-06-07,5.69,5.690827505667074,0.01%,5.689938381732165,0.00%,5.658430150315363,0.55%,5.658430150315363,0.55%
2018-06-08,5.59,5.736065873861183,2.61%,5.735073687170705,2.60%,5.699733914880696,1.96%,5.699733914880696,1.96%
2018-06-11,5.58,5.64034356103427,1.08%,5.639265165895602,1.06%,5.600650893787515,0.37%,5.600650893787515,0.37%
2018-06-12,5.61,5.618982079290621,0.16%,5.618142962265206,0.15%,5.588129233679258,0.39%,5.588129233679258,0.39%
2018-06-13,5.57,5.650763475835099,1.45%,5.64987685202294,1.43%,5.618451063815372,0.87%,5.618451063815372,0.87%
2018-06-14,5.61,5.612274168641833,0.04%,5.611365124077638,0.02%,5.578944845840495,0.55%,5.578944845840495,0.55%
2018-06-15,5.71,5.6560816410025065,0.94%,5.655091827376586,0.96%,5.619712029914174,1.58%,5.619712029914174,1.58%
2018-06-19,5.730000000000001,5.77778435289742,0.83%,5.776337206800865,0.81%,5.724432294761117,0.10%,5.724432294761117,0.10%
2018-06-20,5.7,5.796109158186487,1.69%,5.7947070610901,1.66%,5.744109010596843,0.77%,5.744109010596843,0.77%
2018-06-21,5.68,5.741687612227521,1.09%,5.7407957301792845,1.07%,5.70865992308519,0.50%,5.70865992308519,0.50%
2018-06-22,5.66,5.727000630458688,1.18%,5.725982448122388,1.17%,5.689798012632571,0.53%,5.689798012632571,0.53%
2018-06-25,5.54,5.694527136222344,2.79%,5.693788427372354,2.78%,5.667383244471544,2.30%,5.667383244471544,2.30%
2018-06-26,5.42,5.590302492045275,3.14%,5.589217165187838,3.12%,5.55056165431949,2.41%,5.55056165431949,2.41%
date,ture_value,"l_2-N_[14, 14]_b_22/1000",per_b_22/1000,"l_2-N_[14, 14]_opt_23/1000",per_opt_23/1000,last_999/1000,last_per_999/1000,overall_opt_999/1000,overall_opt_per_999/1000
2018-06-05,5.71,5.750273684018454,0.71%,5.74918634915848,0.69%,5.7073884901688725,0.05%,5.7073884901688725,0.05%
2018-06-06,5.65,5.749577107456506,1.76%,5.748724238037935,1.75%,5.7158205178677965,1.16%,5.7158205178677965,1.16%
2018-06-07,5.69,5.690827505667074,0.01%,5.689938381732165,0.00%,5.655930029328984,0.60%,5.655930029328984,0.60%
2018-06-08,5.59,5.736065873861183,2.61%,5.735073687170705,2.60%,5.696892863324887,1.91%,5.696892863324887,1.91%
2018-06-11,5.58,5.64034356103427,1.08%,5.639265165895602,1.06%,5.597518540338937,0.31%,5.597518540338937,0.31%
2018-06-12,5.61,5.618982079290621,0.16%,5.618142962265206,0.15%,5.585709074519927,0.43%,5.585709074519927,0.43%
2018-06-13,5.57,5.650763475835099,1.45%,5.64987685202294,1.43%,5.615955787937497,0.83%,5.615955787937497,0.83%
2018-06-14,5.61,5.612274168641833,0.04%,5.611365124077638,0.02%,5.576332109249561,0.60%,5.576332109249561,0.60%
2018-06-15,5.71,5.6560816410025065,0.94%,5.655091827376586,0.96%,5.616852220431416,1.63%,5.616852220431416,1.63%
2018-06-19,5.730000000000001,5.77778435289742,0.83%,5.776337206800865,0.81%,5.7202139005216255,0.17%,5.7202139005216255,0.17%
2018-06-20,5.7,5.796109158186487,1.69%,5.7947070610901,1.66%,5.739954184132078,0.70%,5.739954184132078,0.70%
2018-06-21,5.68,5.741687612227521,1.09%,5.7407957301792845,1.07%,5.706052553169473,0.46%,5.706052553169473,0.46%
2018-06-22,5.66,5.727000630458688,1.18%,5.725982448122388,1.17%,5.68692278964663,0.48%,5.68692278964663,0.48%
2018-06-25,5.54,5.694527136222344,2.79%,5.693788427372354,2.78%,5.665244279012432,2.26%,5.665244279012432,2.26%
2018-06-26,5.42,5.590302492045275,3.14%,5.589217165187838,3.12%,5.547457563652017,2.35%,5.547457563652017,2.35%
date,ture_value,"l_2-N_[15, 1]_b_107/200",per_b_107/200,"l_2-N_[15, 1]_opt_199/200",per_opt_199/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
2018-06-05,5.71,5.76090127675582,0.89%,5.744448265839666,0.60%,5.744448265839666,0.60%,5.744448265839666,0.60%
2018-06-06,5.65,5.771870771409216,2.16%,5.755120692411504,1.86%,5.755120692411504,1.86%,5.755120692411504,1.86%
2018-06-07,5.69,5.710462409786182,0.36%,5.694124720171464,0.07%,5.694124720171464,0.07%,5.694124720171464,0.07%
2018-06-08,5.59,5.750978303074763,2.88%,5.734497475804739,2.58%,5.734497475804739,2.58%,5.734497475804739,2.58%
2018-06-11,5.58,5.6500834798253985,1.26%,5.633836746701051,0.96%,5.633836746701051,0.96%,5.633836746701051,0.96%
2018-06-12,5.61,5.640538515530961,0.54%,5.624145343845997,0.25%,5.624145343845997,0.25%,5.624145343845997,0.25%
2018-06-13,5.57,5.6699391154463585,1.79%,5.653746829754614,1.50%,5.653746829754614,1.50%,5.653746829754614,1.50%
2018-06-14,5.61,5.629945865575089,0.36%,5.613734022816782,0.07%,5.613734022816782,0.07%,5.613734022816782,0.07%
2018-06-15,5.71,5.670360726129215,0.69%,5.654036325388659,0.98%,5.654036325388659,0.98%,5.654036325388659,0.98%
2018-06-19,5.730000000000001,5.770819189706089,0.71%,5.754396189193453,0.43%,5.754396189193453,0.43%,5.754396189193453,0.43%
2018-06-20,5.7,5.791502132442636,1.61%,5.774874622593314,1.31%,5.774874622593314,1.31%,5.774874622593314,1.31%
2018-06-21,5.68,5.7627918023131235,1.46%,5.745748882975728,1.16%,5.745748882975728,1.16%,5.745748882975728,1.16%
2018-06-22,5.66,5.7402650471240735,1.42%,5.724002132986228,1.13%,5.724002132986228,1.13%,5.724002132986228,1.13%
2018-06-25,5.54,5.722101483906206,3.29%,5.705260110616466,2.98%,5.705260110616466,2.98%,5.705260110616466,2.98%
2018-06-26,5.42,5.599199107753376,3.31%,5.583205968262365,3.01%,5.583205968262365,3.01%,5.583205968262365,3.01%
date,ture_value,"l_2-N_[15, 1]_b_253/500",per_b_253/500,"l_2-N_[15, 1]_opt_253/500",per_opt_253/500,last_499/500,last_per_499/500,overall_opt_499/500,overall_opt_per_499/500
2018-06-05,5.71,5.739360606188673,0.51%,5.739360606188673,0.51%,5.727929291829877,0.31%,5.727929291829877,0.31%
2018-06-06,5.65,5.749944829257686,1.77%,5.749944829257686,1.77%,5.738322814074692,1.56%,5.738322814074692,1.56%
2018-06-07,5.69,5.689073055261352,0.02%,5.689073055261352,0.02%,5.677723306780037,0.22%,5.677723306780037,0.22%
2018-06-08,5.59,5.7294019477028195,2.49%,5.7294019477028195,2.49%,5.717954456233051,2.29%,5.717954456233051,2.29%
2018-06-11,5.58,5.628814398572602,0.87%,5.628814398572602,0.87%,5.617532950474485,0.67%,5.617532950474485,0.67%
2018-06-12,5.61,5.619080158982412,0.16%,5.619080158982412,0.16%,5.607707460165401,0.04%,5.607707460165401,0.04%
2018-06-13,5.57,5.64873970762392,1.41%,5.64873970762392,1.41%,5.637489184112847,1.21%,5.637489184112847,1.21%
2018-06-14,5.61,5.608722703970245,0.02%,5.608722703970245,0.02%,5.597466535038515,0.22%,5.597466535038515,0.22%
2018-06-15,5.71,5.648990251989822,1.07%,5.648990251989822,1.07%,5.637656089529766,1.27%,5.637656089529766,1.27%
2018-06-19,5.730000000000001,5.749316991558174,0.34%,5.749316991558174,0.34%,5.737903019996937,0.14%,5.737903019996937,0.14%
2018-06-20,5.7,5.7697342685862845,1.22%,5.7697342685862845,1.22%,5.758187138367794,1.02%,5.758187138367794,1.02%
2018-06-21,5.68,5.740487034091742,1.06%,5.740487034091742,1.06%,5.728681155736073,0.86%,5.728681155736073,0.86%
2018-06-22,5.66,5.7189713552149675,1.04%,5.7189713552149675,1.04%,5.707663970449788,0.84%,5.707663970449788,0.84%
2018-06-25,5.54,5.700059029353734,2.89%,5.700059029353734,2.89%,5.688386538868324,2.68%,5.688386538868324,2.68%
2018-06-26,5.42,5.578260508992582,2.92%,5.578260508992582,2.92%,5.5671486981443845,2.71%,5.5671486981443845,2.71%
date,ture_value,"l_2-N_[15, 1]_b_253/1000",per_b_253/1000,"l_2-N_[15, 1]_opt_253/1000",per_opt_253/1000,last_999/1000,last_per_999/1000,overall_opt_999/1000,overall_opt_per_999/1000
2018-06-05,5.71,5.739360606188673,0.51%,5.739360606188673,0.51%,5.719689927424901,0.17%,5.719689927424901,0.17%
2018-06-06,5.65,5.749944829257686,1.77%,5.749944829257686,1.77%,5.729953646710252,1.42%,5.729953646710252,1.42%
2018-06-07,5.69,5.689073055261352,0.02%,5.689073055261352,0.02%,5.669543443707453,0.36%,5.669543443707453,0.36%
2018-06-08,5.59,5.7294019477028195,2.49%,5.7294019477028195,2.49%,5.7097049697578965,2.14%,5.7097049697578965,2.14%
2018-06-11,5.58,5.628814398572602,0.87%,5.628814398572602,0.87%,5.609404794057279,0.53%,5.609404794057279,0.53%
2018-06-12,5.61,5.619080158982412,0.16%,5.619080158982412,0.16%,5.599518638477527,0.19%,5.599518638477527,0.19%
2018-06-13,5.57,5.64873970762392,1.41%,5.64873970762392,1.41%,5.629379964586184,1.07%,5.629379964586184,1.07%
2018-06-14,5.61,5.608722703970245,0.02%,5.608722703970245,0.02%,5.589357113020285,0.37%,5.589357113020285,0.37%
2018-06-15,5.71,5.648990251989822,1.07%,5.648990251989822,1.07%,5.629490541907546,1.41%,5.629490541907546,1.41%
2018-06-19,5.730000000000001,5.749316991558174,0.34%,5.749316991558174,0.34%,5.729674450765259,0.01%,5.729674450765259,0.01%
2018-06-20,5.7,5.7697342685862845,1.22%,5.7697342685862845,1.22%,5.749866931829819,0.87%,5.749866931829819,0.87%
2018-06-21,5.68,5.740487034091742,1.06%,5.740487034091742,1.06%,5.720189003422449,0.71%,5.720189003422449,0.71%
2018-06-22,5.66,5.7189713552149675,1.04%,5.7189713552149675,1.04%,5.699509977318796,0.70%,5.699509977318796,0.70%
2018-06-25,5.54,5.700059029353734,2.89%,5.700059029353734,2.89%,5.679987335770667,2.53%,5.679987335770667,2.53%
2018-06-26,5.42,5.578260508992582,2.92%,5.578260508992582,2.92%,5.55913962310784,2.57%,5.55913962310784,2.57%
date,ture_value,"l_2-N_[15, 2]_b_82/200",per_b_82/200,"l_2-N_[15, 2]_opt_82/200",per_opt_82/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
2018-06-05,5.71,5.740235174550566,0.53%,5.740235174550566,0.53%,5.725683241887283,0.27%,5.725683241887283,0.27%
2018-06-06,5.65,5.749796299069792,1.77%,5.749796299069792,1.77%,5.735407297633195,1.51%,5.735407297633195,1.51%
2018-06-07,5.69,5.688713407427158,0.02%,5.688713407427158,0.02%,5.674771794475523,0.27%,5.674771794475523,0.27%
2018-06-08,5.59,5.733280651212768,2.56%,5.733280651212768,2.56%,5.717523108093212,2.28%,5.717523108093212,2.28%
2018-06-11,5.58,5.632459902803909,0.94%,5.632459902803909,0.94%,5.616991876694801,0.66%,5.616991876694801,0.66%
2018-06-12,5.61,5.61698431996365,0.12%,5.61698431996365,0.12%,5.603674370934092,0.11%,5.603674370934092,0.11%
2018-06-13,5.57,5.6485527488315626,1.41%,5.6485527488315626,1.41%,5.634690899595936,1.16%,5.634690899595936,1.16%
2018-06-14,5.61,5.613468665053209,0.06%,5.613468665053209,0.06%,5.5976115278022185,0.22%,5.5976115278022185,0.22%
2018-06-15,5.71,5.650717952307324,1.04%,5.650717952307324,1.04%,5.635939836024999,1.30%,5.635939836024999,1.30%
2018-06-19,5.730000000000001,5.753700660284002,0.41%,5.753700660284002,0.41%,5.737771921163452,0.14%,5.737771921163452,0.14%
2018-06-20,5.7,5.774590186898766,1.31%,5.774590186898766,1.31%,5.758321462183851,1.02%,5.758321462183851,1.02%
2018-06-21,5.68,5.735300461109535,0.97%,5.735300461109535,0.97%,5.722668086498313,0.75%,5.722668086498313,0.75%
2018-06-22,5.66,5.719866168647932,1.06%,5.719866168647932,1.06%,5.705664239526396,0.81%,5.705664239526396,0.81%
2018-06-25,5.54,5.705935617071592,3.00%,5.705935617071592,3.00%,5.689168898298291,2.69%,5.689168898298291,2.69%
2018-06-26,5.42,5.581019307097657,2.97%,5.581019307097657,2.97%,5.566122838990266,2.70%,5.566122838990266,2.70%
date,ture_value,"l_2-N_[15, 2]_b_82/500",per_b_82/500,"l_2-N_[15, 2]_opt_82/500",per_opt_82/500,last_499/500,last_per_499/500,overall_opt_499/500,overall_opt_per_499/500
2018-06-05,5.71,5.740235174550566,0.53%,5.740235174550566,0.53%,5.716156853721956,0.11%,5.716156853721956,0.11%
2018-06-06,5.65,5.749796299069792,1.77%,5.749796299069792,1.77%,5.725985709883057,1.34%,5.725985709883057,1.34%
2018-06-07,5.69,5.688713407427158,0.02%,5.688713407427158,0.02%,5.665618903851204,0.43%,5.665618903851204,0.43%
2018-06-08,5.59,5.733280651212768,2.56%,5.733280651212768,2.56%,5.707255237759831,2.10%,5.707255237759831,2.10%
2018-06-11,5.58,5.632459902803909,0.94%,5.632459902803909,0.94%,5.606913087347143,0.48%,5.606913087347143,0.48%
2018-06-12,5.61,5.61698431996365,0.12%,5.61698431996365,0.12%,5.594931830674392,0.27%,5.594931830674392,0.27%
2018-06-13,5.57,5.6485527488315626,1.41%,5.6485527488315626,1.41%,5.625579935301457,1.00%,5.625579935301457,1.00%
2018-06-14,5.61,5.613468665053209,0.06%,5.613468665053209,0.06%,5.587291646372675,0.40%,5.587291646372675,0.40%
2018-06-15,5.71,5.650717952307324,1.04%,5.650717952307324,1.04%,5.626287579993486,1.47%,5.626287579993486,1.47%
2018-06-19,5.730000000000001,5.753700660284002,0.41%,5.753700660284002,0.41%,5.727398916143503,0.05%,5.727398916143503,0.05%
2018-06-20,5.7,5.774590186898766,1.31%,5.774590186898766,1.31%,5.747725927344185,0.84%,5.747725927344185,0.84%
2018-06-21,5.68,5.735300461109535,0.97%,5.735300461109535,0.97%,5.7143396104305255,0.60%,5.7143396104305255,0.60%
2018-06-22,5.66,5.719866168647932,1.06%,5.719866168647932,1.06%,5.696268204778217,0.64%,5.696268204778217,0.64%
2018-06-25,5.54,5.705935617071592,3.00%,5.705935617071592,3.00%,5.67826021543955,2.50%,5.67826021543955,2.50%
2018-06-26,5.42,5.581019307097657,2.97%,5.581019307097657,2.97%,5.556398357484029,2.52%,5.556398357484029,2.52%
date,ture_value,"l_2-N_[15, 2]_b_82/1000",per_b_82/1000,"l_2-N_[15, 2]_opt_82/1000",per_opt_82/1000,last_999/1000,last_per_999/1000,overall_opt_999/1000,overall_opt_per_999/1000
2018-06-05,5.71,5.740235174550566,0.53%,5.740235174550566,0.53%,5.7114019667002145,0.02%,5.7114019667002145,0.02%
2018-06-06,5.65,5.749796299069792,1.77%,5.749796299069792,1.77%,5.721281890659569,1.26%,5.721281890659569,1.26%
2018-06-07,5.69,5.688713407427158,0.02%,5.688713407427158,0.02%,5.66103972547757,0.51%,5.66103972547757,0.51%
2018-06-08,5.59,5.733280651212768,2.56%,5.733280651212768,2.56%,5.702150203380673,2.01%,5.702150203380673,2.01%
2018-06-11,5.58,5.632459902803909,0.94%,5.632459902803909,0.94%,5.601902491103069,0.39%,5.601902491103069,0.39%
2018-06-12,5.61,5.61698431996365,0.12%,5.61698431996365,0.12%,5.590555401294838,0.35%,5.590555401294838,0.35%
2018-06-13,5.57,5.6485527488315626,1.41%,5.6485527488315626,1.41%,5.621017906129825,0.92%,5.621017906129825,0.92%
2018-06-14,5.61,5.613468665053209,0.06%,5.613468665053209,0.06%,5.582166365110994,0.50%,5.582166365110994,0.50%
2018-06-15,5.71,5.650717952307324,1.04%,5.650717952307324,1.04%,5.62147897360776,1.55%,5.62147897360776,1.55%
2018-06-19,5.730000000000001,5.753700660284002,0.41%,5.753700660284002,0.41%,5.722244483139964,0.14%,5.722244483139964,0.14%
2018-06-20,5.7,5.774590186898766,1.31%,5.774590186898766,1.31%,5.74246162733626,0.74%,5.74246162733626,0.74%
2018-06-21,5.68,5.735300461109535,0.97%,5.735300461109535,0.97%,5.710157168351758,0.53%,5.710157168351758,0.53%
2018-06-22,5.66,5.719866168647932,1.06%,5.719866168647932,1.06%,5.691539824898462,0.56%,5.691539824898462,0.56%
2018-06-25,5.54,5.705935617071592,3.00%,5.705935617071592,3.00%,5.672844495281207,2.40%,5.672844495281207,2.40%
2018-06-26,5.42,5.581019307097657,2.97%,5.581019307097657,2.97%,5.5515561659747235,2.43%,5.5515561659747235,2.43%
date,ture_value,"l_2-N_[15, 5]_b_35/200",per_b_35/200,"l_2-N_[15, 5]_opt_43/200",per_opt_43/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
2018-06-05,5.71,5.741111237579593,0.54%,5.736886752229302,0.47%,5.716813677057597,0.12%,5.716813677057597,0.12%
2018-06-06,5.65,5.749500764768389,1.76%,5.7454824592831,1.69%,5.726322280026662,1.35%,5.726322280026662,1.35%
2018-06-07,5.69,5.69412010924227,0.07%,5.689827948926205,0.00%,5.668979310394007,0.37%,5.668979310394007,0.37%
2018-06-08,5.59,5.717484236546063,2.28%,5.714787506155568,2.23%,5.701900238593954,2.00%,5.701900238593954,2.00%
2018-06-11,5.58,5.619402126151375,0.71%,5.6163225669218395,0.65%,5.6019472344582875,0.39%,5.6019472344582875,0.39%
2018-06-12,5.61,5.623787647026783,0.25%,5.619308341652928,0.17%,5.597905109762712,0.22%,5.597905109762712,0.22%
2018-06-13,5.57,5.653550754747017,1.50%,5.649377005102917,1.43%,5.629004842477302,1.06%,5.629004842477302,1.06%
2018-06-14,5.61,5.594844324934143,0.27%,5.5924287201671525,0.31%,5.580863548524018,0.52%,5.580863548524018,0.52%
2018-06-15,5.71,5.643904304145172,1.16%,5.640390854780064,1.22%,5.623841839544502,1.51%,5.623841839544502,1.51%
2018-06-19,5.730000000000001,5.741454791667324,0.20%,5.738136786235639,0.14%,5.722681679560448,0.13%,5.722681679560448,0.13%
2018-06-20,5.7,5.759257375331184,1.04%,5.756027863014994,0.98%,5.741296518217273,0.72%,5.741296518217273,0.72%
2018-06-21,5.68,5.7368377196585385,1.00%,5.733046708372528,0.93%,5.715123271835552,0.62%,5.715123271835552,0.62%
2018-06-22,5.66,5.730033443851891,1.24%,5.725630117220432,1.16%,5.703448105622914,0.77%,5.703448105622914,0.77%
2018-06-25,5.54,5.679169238375643,2.51%,5.67743361959651,2.48%,5.668903175718227,2.33%,5.668903175718227,2.33%
2018-06-26,5.42,5.5714653925613655,2.79%,5.5682665944293195,2.74%,5.553132060534676,2.46%,5.553132060534676,2.46%
date,ture_value,"l_2-N_[15, 5]_b_35/500",per_b_35/500,"l_2-N_[15, 5]_opt_43/500",per_opt_43/500,last_499/500,last_per_499/500,overall_opt_499/500,overall_opt_per_499/500
2018-06-05,5.71,5.741111237579593,0.54%,5.736886752229302,0.47%,5.710724566698037,0.01%,5.710724566698037,0.01%
2018-06-06,5.65,5.749500764768389,1.76%,5.7454824592831,1.69%,5.720456569774738,1.25%,5.720456569774738,1.25%
2018-06-07,5.69,5.69412010924227,0.07%,5.689827948926205,0.00%,5.662400448115363,0.49%,5.662400448115363,0.49%
2018-06-08,5.59,5.717484236546063,2.28%,5.714787506155568,2.23%,5.697864988154701,1.93%,5.697864988154701,1.93%
2018-06-11,5.58,5.619402126151375,0.71%,5.6163225669218395,0.65%,5.5976529562192665,0.32%,5.5976529562192665,0.32%
2018-06-12,5.61,5.623787647026783,0.25%,5.619308341652928,0.17%,5.591377146740507,0.33%,5.591377146740507,0.33%
2018-06-13,5.57,5.653550754747017,1.50%,5.649377005102917,1.43%,5.622514946596756,0.94%,5.622514946596756,0.94%
2018-06-14,5.61,5.594844324934143,0.27%,5.5924287201671525,0.31%,5.577218465632719,0.58%,5.577218465632719,0.58%
2018-06-15,5.71,5.643904304145172,1.16%,5.640390854780064,1.22%,5.618853343304813,1.60%,5.618853343304813,1.60%
2018-06-19,5.730000000000001,5.741454791667324,0.20%,5.738136786235639,0.14%,5.71809532188944,0.21%,5.71809532188944,0.21%
2018-06-20,5.7,5.759257375331184,1.04%,5.756027863014994,0.98%,5.7370760124301405,0.65%,5.7370760124301405,0.65%
2018-06-21,5.68,5.7368377196585385,1.00%,5.733046708372528,0.93%,5.7096980931918,0.52%,5.7096980931918,0.52%
2018-06-22,5.66,5.730033443851891,1.24%,5.725630117220432,1.16%,5.695997899606682,0.64%,5.695997899606682,0.64%
2018-06-25,5.54,5.679169238375643,2.51%,5.67743361959651,2.48%,5.666075813656983,2.28%,5.666075813656983,2.28%
2018-06-26,5.42,5.5714653925613655,2.79%,5.5682665944293195,2.74%,5.548512537708729,2.37%,5.548512537708729,2.37%
date,ture_value,"l_2-N_[15, 5]_b_35/1000",per_b_35/1000,"l_2-N_[15, 5]_opt_43/1000",per_opt_43/1000,last_999/1000,last_per_999/1000,overall_opt_999/1000,overall_opt_per_999/1000
2018-06-05,5.71,5.741111237579593,0.54%,5.736886752229302,0.47%,5.707713089017978,0.04%,5.707713089017978,0.04%
2018-06-06,5.65,5.749500764768389,1.76%,5.7454824592831,1.69%,5.717535850229397,1.20%,5.717535850229397,1.20%
2018-06-07,5.69,5.69412010924227,0.07%,5.689827948926205,0.00%,5.659066195415565,0.54%,5.659066195415565,0.54%
2018-06-08,5.59,5.717484236546063,2.28%,5.714787506155568,2.23%,5.695804880705347,1.89%,5.695804880705347,1.89%
2018-06-11,5.58,5.619402126151375,0.71%,5.6163225669218395,0.65%,5.59552867850286,0.28%,5.59552867850286,0.28%
2018-06-12,5.61,5.623787647026783,0.25%,5.619308341652928,0.17%,5.588147565161153,0.39%,5.588147565161153,0.39%
2018-06-13,5.57,5.653550754747017,1.50%,5.649377005102917,1.43%,5.61920402721706,0.88%,5.61920402721706,0.88%
2018-06-14,5.61,5.594844324934143,0.27%,5.5924287201671525,0.31%,5.575346848900489,0.62%,5.575346848900489,0.62%
2018-06-15,5.71,5.643904304145172,1.16%,5.640390854780064,1.22%,5.616382709933665,1.64%,5.616382709933665,1.64%
2018-06-19,5.730000000000001,5.741454791667324,0.20%,5.738136786235639,0.14%,5.715838193877995,0.25%,5.715838193877995,0.25%
2018-06-20,5.7,5.759257375331184,1.04%,5.756027863014994,0.98%,5.735039459257197,0.61%,5.735039459257197,0.61%
2018-06-21,5.68,5.7368377196585385,1.00%,5.733046708372528,0.93%,5.707005417001271,0.48%,5.707005417001271,0.48%
2018-06-22,5.66,5.730033443851891,1.24%,5.725630117220432,1.16%,5.6920730666826,0.57%,5.6920730666826,0.57%
2018-06-25,5.54,5.679169238375643,2.51%,5.67743361959651,2.48%,5.664576389282935,2.25%,5.664576389282935,2.25%
2018-06-26,5.42,5.5714653925613655,2.79%,5.5682665944293195,2.74%,5.546200178360652,2.33%,5.546200178360652,2.33%
date,ture_value,"l_2-N_[15, 10]_b_46/200",per_b_46/200,"l_2-N_[15, 10]_opt_46/200",per_opt_46/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
